INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
Purdue University-Main Campus,"Teacher Education and Professional Development, Specific Subject Areas.",21080,39300,1.827906976744186,True
Purdue University-Main Campus,"Aerospace, Aeronautical and Astronautical Engineering.",23165,63900,2.3680699673880823,True
Purdue University-Main Campus,Agricultural Engineering.,20416,63700,2.886140183951792,True
Purdue University-Main Campus,Chemical Engineering.,19777,68300,3.3317073170731706,True
Purdue University-Main Campus,Civil Engineering.,19891,62000,3.1141694710934757,True
Purdue University-Main Campus,Computer Engineering.,19842,71600,3.4506024096385537,True
Purdue University-Main Campus,"Electrical, Electronics and Communications Engineering.",21036,65900,2.84972972972973,True
Purdue University-Main Campus,Mechanical Engineering.,18680,69200,3.5487179487179485,True
Purdue University-Main Campus,Industrial Engineering.,20821,68900,2.9523931953550155,True
Purdue University-Main Campus,"Engineering Technology, General.",22841,58400,2.5707619844169565,True
Purdue University-Main Campus,Architectural Engineering Technologies/Technicians.,20989,66000,2.8086301544746584,True
Purdue University-Main Campus,Electrical Engineering Technologies/Technicians.,20014,61600,3.0619345859429368,True
Purdue University-Main Campus,Mechanical Engineering Related Technologies/Technicians.,21158,59300,2.816968315044416,True
Purdue University-Main Campus,Family and Consumer Sciences/Human Sciences Business Services.,19514,39700,2.035897435897436,True
Purdue University-Main Campus,"Human Development, Family Studies, and Related Services.",16645,31200,2.0245279345921743,True
Purdue University-Main Campus,"Liberal Arts and Sciences, General Studies and Humanities.",20764,42600,2.0203936447711643,True
Purdue University-Main Campus,"Biology, General.",19136,33500,1.6124374278013092,True
Purdue University-Main Campus,Statistics.,19036,52600,2.5627283800243603,True
Purdue University-Main Campus,Health and Physical Education/Fitness.,19027,24200,1.183084820337326,False
Purdue University-Main Campus,Research and Experimental Psychology.,18546,28700,1.4,False
Purdue University-Main Campus,Economics.,20825,46900,2.2731678945327647,True
Purdue University-Main Campus,Political Science and Government.,21661,41300,1.7892730266008146,True
Purdue University-Main Campus,Sociology.,20005,35900,1.7420419254658386,True
Purdue University-Main Campus,Air Transportation.,20551,40300,1.9658536585365851,True
Purdue University-Main Campus,Design and Applied Arts.,22897,37600,1.5416786256099062,True
Purdue University-Main Campus,Communication Disorders Sciences and Services.,18181,27300,1.3925729442970822,False
Purdue University-Main Campus,Dietetics and Clinical Nutrition Services.,21171,33800,1.6082219155921398,True
Purdue University-Main Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",16878,56000,3.1706488506397923,True
Purdue University-Main Campus,"Health Professions and Related Clinical Sciences, Other.",20456,41900,1.9074065643920424,True
Purdue University-Main Campus,"Business Administration, Management and Operations.",19917,53700,2.6195121951219518,True
Purdue University-Main Campus,Accounting and Related Services.,21442,56300,2.498557670971464,True
Purdue University-Main Campus,Finance and Financial Management Services.,18038,40000,2.047711682195147,True
Purdue University-Main Campus,Hospitality Administration/Management.,19506,43700,2.185,True
Purdue University-Main Campus,Management Sciences and Quantitative Methods.,17331,61200,3.2915613402893564,True
Purdue University-Main Campus,"General Sales, Merchandising and Related Marketing Operations.",19373,48900,2.3817641615118603,True
New College of Florida,"Liberal Arts and Sciences, General Studies and Humanities.",16180,20100,1.3076572766898706,False
California State University-San Marcos,Communication and Media Studies.,17958,33300,2.0649882177849435,True
California State University-San Marcos,Computer Science.,18665,63600,3.392,True
California State University-San Marcos,"Human Development, Family Studies, and Related Services.",18506,29200,1.6222222222222222,True
California State University-San Marcos,"English Language and Literature, General.",19024,27900,1.5942857142857143,True
California State University-San Marcos,"Liberal Arts and Sciences, General Studies and Humanities.",18908,25300,1.5104477611940301,True
California State University-San Marcos,"Biology, General.",20069,31900,1.689350209182863,True
California State University-San Marcos,Health and Physical Education/Fitness.,16642,27000,1.8,True
California State University-San Marcos,"Psychology, General.",18320,28700,1.5678776290630976,True
California State University-San Marcos,"Social Sciences, General.",18113,25100,1.3714348158671184,False
California State University-San Marcos,Criminology.,15591,31500,2.154288059089044,True
California State University-San Marcos,Economics.,20860,35400,1.8880000000000001,True
California State University-San Marcos,Political Science and Government.,20688,33800,1.4748876379979927,False
California State University-San Marcos,Sociology.,16153,27100,1.8689655172413795,True
California State University-San Marcos,"Visual and Performing Arts, General.",20725,21200,1.038604742308446,False
California State University-San Marcos,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23516,83300,3.332,True
California State University-San Marcos,"Business Administration, Management and Operations.",17978,43100,2.6688959068672986,True
California State University-San Marcos,Accounting and Related Services.,19719,51400,2.824020658205593,True
California State University-San Marcos,Finance and Financial Management Services.,20802,45300,2.651603839850152,True
California State University-San Marcos,Marketing.,18491,38300,2.302651355738592,True
California State University-San Marcos,History.,18138,29800,1.7904349915885605,True
University of Washington-Bothell Campus,Natural Resources Conservation and Research.,18334,30300,1.7204178968884851,True
University of Washington-Bothell Campus,Area Studies.,16811,32300,1.890436614772328,True
University of Washington-Bothell Campus,"Ethnic, Cultural Minority, Gender, and Group Studies.",17059,29400,1.875957120980092,True
University of Washington-Bothell Campus,Communication and Media Studies.,16245,37500,2.3666771852319344,True
University of Washington-Bothell Campus,"Computer and Information Sciences, General.",16255,68300,4.553333333333334,True
University of Washington-Bothell Campus,Computer Science.,15680,92000,5.8819768556997625,True
University of Washington-Bothell Campus,Computer Software and Media Applications.,14309,29500,2.269230769230769,True
University of Washington-Bothell Campus,Computer Engineering.,13304,112300,9.913488700564972,True
University of Washington-Bothell Campus,"Electrical, Electronics and Communications Engineering.",14832,68200,4.957476193937632,True
University of Washington-Bothell Campus,Mechanical Engineering.,14766,60800,4.607107675986967,True
University of Washington-Bothell Campus,"Liberal Arts and Sciences, General Studies and Humanities.",17079,27200,1.6633033694123402,True
University of Washington-Bothell Campus,"Biology, General.",16742,30000,1.9647652105573383,True
University of Washington-Bothell Campus,"Biochemistry, Biophysics and Molecular Biology.",14715,31200,2.1517241379310343,True
University of Washington-Bothell Campus,Mathematics.,16753,44800,2.9769419895009634,True
University of Washington-Bothell Campus,International/Global Studies.,14805,28500,2.0958964553610824,True
University of Washington-Bothell Campus,Philosophy.,16848,31000,1.8731117824773411,True
University of Washington-Bothell Campus,Chemistry.,16037,34800,2.3025009924573245,True
University of Washington-Bothell Campus,Physics.,17663,43100,2.3296038051997194,True
University of Washington-Bothell Campus,"Clinical, Counseling and Applied Psychology.",15493,29600,1.9733333333333332,True
University of Washington-Bothell Campus,Political Science and Government.,16507,35800,2.1246290801186944,True
University of Washington-Bothell Campus,Fine and Studio Arts.,16620,26600,1.6876030960538002,True
University of Washington-Bothell Campus,"Health Services/Allied Health/Health Sciences, General.",16351,32000,2.1811737441210552,True
University of Washington-Bothell Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",13444,71100,5.688,True
University of Washington-Bothell Campus,"Business Administration, Management and Operations.",15590,44600,2.973333333333333,True
University of Washington-Bothell Campus,Accounting and Related Services.,17964,53900,2.982514386896857,True
University of Washington-Bothell Campus,Management Sciences and Quantitative Methods.,15178,53800,3.9350497366881223,True
University of Washington-Bothell Campus,Marketing.,14889,44200,2.98185252647912,True
University of Washington-Tacoma Campus,Natural Resources Conservation and Research.,18334,30300,1.7204178968884851,True
University of Washington-Tacoma Campus,Area Studies.,16811,32300,1.890436614772328,True
University of Washington-Tacoma Campus,"Ethnic, Cultural Minority, Gender, and Group Studies.",17059,29400,1.875957120980092,True
University of Washington-Tacoma Campus,Communication and Media Studies.,16245,37500,2.3666771852319344,True
University of Washington-Tacoma Campus,"Computer and Information Sciences, General.",16255,68300,4.553333333333334,True
University of Washington-Tacoma Campus,"Electrical, Electronics and Communications Engineering.",14832,68200,4.957476193937632,True
University of Washington-Tacoma Campus,"Romance Languages, Literatures, and Linguistics.",15656,32500,2.031884964051266,True
University of Washington-Tacoma Campus,Non-Professional General Legal Studies (Undergraduate).,16094,37600,2.213457349738035,True
University of Washington-Tacoma Campus,Rhetoric and Composition/Writing Studies.,19523,25500,1.275318829707427,False
University of Washington-Tacoma Campus,"Liberal Arts and Sciences, General Studies and Humanities.",17079,27200,1.6633033694123402,True
University of Washington-Tacoma Campus,"Biology, General.",16742,30000,1.9647652105573383,True
University of Washington-Tacoma Campus,"Multi-/Interdisciplinary Studies, General.",18746,28600,1.6467065868263473,True
University of Washington-Tacoma Campus,International/Global Studies.,14805,28500,2.0958964553610824,True
University of Washington-Tacoma Campus,"Psychology, General.",16351,32800,2.05,True
University of Washington-Tacoma Campus,Criminal Justice and Corrections.,15341,29700,2.090518758358556,True
University of Washington-Tacoma Campus,Social Work.,14100,34900,2.46869915823725,True
University of Washington-Tacoma Campus,Political Science and Government.,16507,35800,2.1246290801186944,True
University of Washington-Tacoma Campus,Urban Studies/Affairs.,15728,34400,2.3126050420168065,True
University of Washington-Tacoma Campus,"Social Sciences, Other.",15033,33400,2.2552329507089803,True
University of Washington-Tacoma Campus,Public Health.,16155,36200,2.2349817867506334,True
University of Washington-Tacoma Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",13444,71100,5.688,True
University of Washington-Tacoma Campus,"Business Administration, Management and Operations.",15590,44600,2.973333333333333,True
University of Washington-Tacoma Campus,Accounting and Related Services.,17964,53900,2.982514386896857,True
University of Washington-Tacoma Campus,Finance and Financial Management Services.,15744,60800,4.154992141051048,True
University of Washington-Tacoma Campus,Management Sciences and Quantitative Methods.,15178,53800,3.9350497366881223,True
University of Washington-Tacoma Campus,Marketing.,14889,44200,2.98185252647912,True
University of Washington-Tacoma Campus,History.,17659,28000,1.6,True
Watkins College of Art Design & Film,Film/Video and Photographic Arts.,31825,26400,0.8655737704918033,False
Soka University of America,"Liberal Arts and Sciences, General Studies and Humanities.",19474,25600,1.3128205128205128,False
Arizona State University-West,"Ethnic, Cultural Minority, Gender, and Group Studies.",26223,27900,1.0784692694240432,False
Arizona State University-West,Communication and Media Studies.,21391,37700,1.7952380952380953,True
Arizona State University-West,Special Education and Teaching.,18766,37900,2.452122153209109,True
Arizona State University-West,"Teacher Education and Professional Development, Specific Levels and Methods.",20620,37800,2.016,True
Arizona State University-West,"Education, Other.",21409,29800,1.4361445783132532,False
Arizona State University-West,"Romance Languages, Literatures, and Linguistics.",21616,30200,1.3296350107867743,False
Arizona State University-West,"English Language and Literature, General.",21635,31100,1.463529411764706,False
Arizona State University-West,"Biology, General.",21011,28300,1.3859640530878103,False
Arizona State University-West,"Multi/Interdisciplinary Studies, Other.",23064,38100,1.6906283280085197,True
Arizona State University-West,Chemistry.,21066,33400,1.5803170096995505,True
Arizona State University-West,"Psychology, General.",21152,30800,1.5004628050859845,True
Arizona State University-West,Political Science and Government.,20898,37400,1.8243902439024389,True
Arizona State University-West,Sociology.,22319,32200,1.4976744186046511,False
Arizona State University-West,"Visual and Performing Arts, General.",20849,31400,1.6311688311688313,True
Arizona State University-West,"Business Administration, Management and Operations.",20076,49900,2.5881742738589213,True
Arizona State University-West,Accounting and Related Services.,19197,53700,3.0041958041958043,True
Arizona State University-West,"Business, Management, Marketing, and Related Support Services, Other.",20232,42900,2.172151898734177,True
Arizona State University-West,History.,25080,29300,1.172,False
California State University-Monterey Bay,Natural Resources Conservation and Research.,18530,28800,1.6817518248175185,True
California State University-Monterey Bay,"Radio, Television, and Digital Communication.",18365,27300,1.4763939213671515,False
California State University-Monterey Bay,"Computer and Information Sciences, General.",14412,52000,3.875680107326527,True
California State University-Monterey Bay,"Liberal Arts and Sciences, General Studies and Humanities.",15566,29400,2.040674672034428,True
California State University-Monterey Bay,"Biology, General.",16103,26100,1.8810810810810807,True
California State University-Monterey Bay,Marine Sciences.,18029,28200,1.633930123413871,True
California State University-Monterey Bay,Health and Physical Education/Fitness.,13861,27700,2.3176037483266403,True
California State University-Monterey Bay,"Psychology, General.",14697,26900,1.9810000736431252,True
California State University-Monterey Bay,"Human Services, General.",16314,36000,2.4,True
California State University-Monterey Bay,"Social Sciences, General.",14817,29500,2.22961227420452,True
California State University-Monterey Bay,Design and Applied Arts.,15381,37700,2.7418181818181817,True
California State University-Monterey Bay,Fine and Studio Arts.,14935,22700,1.9752871562826315,True
California State University-Monterey Bay,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",9039,79400,9.624242424242423,True
California State University-Monterey Bay,"Business Administration, Management and Operations.",15582,41900,2.793333333333333,True
Arizona State University-Polytechnic,Communication and Media Studies.,21391,37700,1.7952380952380953,True
Arizona State University-Polytechnic,Graphic Communications.,25117,34600,1.3840000000000001,False
Arizona State University-Polytechnic,Special Education and Teaching.,18766,37900,2.452122153209109,True
Arizona State University-Polytechnic,"Teacher Education and Professional Development, Specific Levels and Methods.",20620,37800,2.016,True
Arizona State University-Polytechnic,"Education, Other.",21409,29800,1.4361445783132532,False
Arizona State University-Polytechnic,"Engineering, General.",25500,65100,2.607128554265118,True
Arizona State University-Polytechnic,Computer Engineering.,24724,72100,3.035022731099512,True
Arizona State University-Polytechnic,Mechanical Engineering Related Technologies/Technicians.,30806,48800,1.7870221180606416,True
Arizona State University-Polytechnic,"English Language and Literature, General.",21635,31100,1.463529411764706,False
Arizona State University-Polytechnic,Rhetoric and Composition/Writing Studies.,26378,40600,1.5972304181911168,True
Arizona State University-Polytechnic,"Liberal Arts and Sciences, General Studies and Humanities.",23738,45300,1.9159194721705293,True
Arizona State University-Polytechnic,"Biology, General.",21011,28300,1.3859640530878103,False
Arizona State University-Polytechnic,"Multi/Interdisciplinary Studies, Other.",23064,38100,1.6906283280085197,True
Arizona State University-Polytechnic,"Science Technologies/Technicians, Other.",24315,50600,2.024,True
Arizona State University-Polytechnic,Air Transportation.,23023,35400,1.4095723500836188,False
Arizona State University-Polytechnic,"Business Administration, Management and Operations.",20076,49900,2.5881742738589213,True
Arizona State University-Polytechnic,"Business, Management, Marketing, and Related Support Services, Other.",20232,42900,2.172151898734177,True
Arizona State University-Polytechnic,History.,25080,29300,1.172,False
Florida Gulf Coast University,Natural Resources Conservation and Research.,20360,25800,1.2339774249091258,False
Florida Gulf Coast University,Natural Resources Management and Policy.,20063,25600,1.3127531921439926,False
Florida Gulf Coast University,Communication and Media Studies.,19870,31900,1.635897435897436,True
Florida Gulf Coast University,"Education, General.",21601,27500,1.1936800069450473,False
Florida Gulf Coast University,Special Education and Teaching.,19098,42100,2.3388888888888895,True
Florida Gulf Coast University,"Teacher Education and Professional Development, Specific Levels and Methods.",20844,41400,1.942841053076165,True
Florida Gulf Coast University,Biomedical/Medical Engineering.,22578,39300,1.7564245810055863,True
Florida Gulf Coast University,Civil Engineering.,25115,50900,1.8940944442377108,True
Florida Gulf Coast University,Computer Engineering.,20282,59800,2.9013633496676534,True
Florida Gulf Coast University,Legal Support Services.,20609,30100,1.3377777777777775,False
Florida Gulf Coast University,"English Language and Literature, General.",20143,26600,1.2517647058823531,False
Florida Gulf Coast University,"Biology, General.",21555,26200,1.2561729874862158,False
Florida Gulf Coast University,Health and Physical Education/Fitness.,21829,33100,1.3306532663316584,False
Florida Gulf Coast University,"Psychology, General.",20780,29000,1.4088612514574426,False
Florida Gulf Coast University,Criminal Justice and Corrections.,21799,32700,1.4737031862634642,False
Florida Gulf Coast University,Social Work.,21071,34100,1.5953216374269006,True
Florida Gulf Coast University,Political Science and Government.,21229,33900,1.5066666666666666,True
Florida Gulf Coast University,Sociology.,21852,29000,1.4146341463414631,False
Florida Gulf Coast University,Fine and Studio Arts.,21858,29700,1.2511057753064578,False
Florida Gulf Coast University,"Health Services/Allied Health/Health Sciences, General.",19279,35200,1.6405667412378822,True
Florida Gulf Coast University,Public Health.,15419,27600,2.0555596931555815,True
Florida Gulf Coast University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",18329,60100,2.9317073170731707,True
Florida Gulf Coast University,"Business Administration, Management and Operations.",20314,36200,1.7905722906464856,True
Florida Gulf Coast University,Accounting and Related Services.,19585,42800,2.2675496688741723,True
Florida Gulf Coast University,Finance and Financial Management Services.,20195,44900,2.7952437278217017,True
Florida Gulf Coast University,Hospitality Administration/Management.,18415,33000,1.818181818181818,True
Florida Gulf Coast University,Management Information Systems and Services.,25198,36400,1.40834171631974,False
Florida Gulf Coast University,Marketing.,19404,38600,1.8272189349112429,True
Franklin W Olin College of Engineering,"Engineering, General.",15937,77700,4.951883245172391,True
DigiPen Institute of Technology,Graphic Communications.,30412,26000,0.9629629629629628,False
DigiPen Institute of Technology,Computer Programming.,31419,74500,2.759259259259259,True
University of California-Merced,Computer Engineering.,19460,47500,2.5,True
University of California-Merced,Mechanical Engineering.,21880,44300,1.8851063829787236,True
University of California-Merced,"Biology, General.",19571,31000,1.5696202531645569,True
University of California-Merced,Applied Mathematics.,19075,37500,1.9230769230769231,True
University of California-Merced,Cognitive Science.,19325,27000,1.3552175877126942,False
University of California-Merced,Chemistry.,20195,22700,0.9869565217391304,False
University of California-Merced,"Psychology, General.",18537,27000,1.4896551724137932,False
University of California-Merced,Economics.,16845,40300,2.188314509122502,True
University of California-Merced,Political Science and Government.,18852,29600,1.49873417721519,False
University of California-Merced,Sociology.,18757,24900,1.3473296899518423,False
University of California-Merced,"Business Administration, Management and Operations.",18441,37700,1.9842105263157892,True
Ave Maria University,"Biology, General.",20398,29300,1.5025641025641026,True
Ave Maria University,Theological and Ministerial Studies.,18056,22400,1.151848614182136,False
Ave Maria University,"Psychology, General.",19959,25200,1.1758667351033552,False
Ave Maria University,"Business Administration, Management and Operations.",22508,29800,1.249004568506643,False
University of South Florida-St Petersburg,Natural Resources Conservation and Research.,22120,31000,1.4761904761904765,False
University of South Florida-St Petersburg,Communication and Media Studies.,19819,31300,1.664805063560449,True
University of South Florida-St Petersburg,"Teacher Education and Professional Development, Specific Levels and Methods.",21195,40000,1.922429951458644,True
University of South Florida-St Petersburg,"English Language and Literature, General.",20250,26700,1.4178747809463117,False
University of South Florida-St Petersburg,"Biology, General.",18840,25700,1.3891891891891892,False
University of South Florida-St Petersburg,"Psychology, General.",19617,28000,1.5278005129044578,True
University of South Florida-St Petersburg,"Social Sciences, General.",24153,29000,1.1836734693877549,False
University of South Florida-St Petersburg,Anthropology.,19938,22900,1.192770456794625,False
University of South Florida-St Petersburg,Criminology.,20479,31900,1.7013333333333334,True
University of South Florida-St Petersburg,Economics.,23141,38300,1.7645703754895186,True
University of South Florida-St Petersburg,Political Science and Government.,21578,30100,1.4,False
University of South Florida-St Petersburg,Design and Applied Arts.,17270,26700,1.635528330781011,True
University of South Florida-St Petersburg,Fine and Studio Arts.,20245,20300,1.0278481012658227,False
University of South Florida-St Petersburg,"Health Services/Allied Health/Health Sciences, General.",19556,29000,1.5466666666666666,True
University of South Florida-St Petersburg,"Business/Commerce, General.",19815,40100,2.256612267867192,True
University of South Florida-St Petersburg,"Business Administration, Management and Operations.",17710,33200,2.177049180327869,True
University of South Florida-St Petersburg,Accounting and Related Services.,21863,44800,2.2974358974358973,True
University of South Florida-St Petersburg,Business/Managerial Economics.,19424,37400,2.10100556148531,True
University of South Florida-St Petersburg,Finance and Financial Management Services.,20040,41900,2.247612917068984,True
University of South Florida-St Petersburg,International Business.,17221,34200,2.137900856410577,True
University of South Florida-St Petersburg,Management Information Systems and Services.,21748,50800,2.4780487804878053,True
University of South Florida-St Petersburg,Marketing.,17950,36200,2.1356932153392334,True
University of South Florida-St Petersburg,History.,20530,26700,1.3926559566033798,False
Arizona State University-Downtown Phoenix,Communication and Media Studies.,21391,37700,1.7952380952380953,True
Arizona State University-Downtown Phoenix,Journalism.,20308,35900,1.6894117647058824,True
Arizona State University-Downtown Phoenix,Special Education and Teaching.,18766,37900,2.452122153209109,True
Arizona State University-Downtown Phoenix,"Teacher Education and Professional Development, Specific Levels and Methods.",20620,37800,2.016,True
Arizona State University-Downtown Phoenix,"Foods, Nutrition, and Related Services.",22616,30000,1.3636363636363635,False
Arizona State University-Downtown Phoenix,"Liberal Arts and Sciences, General Studies and Humanities.",23738,45300,1.9159194721705293,True
Arizona State University-Downtown Phoenix,"Multi/Interdisciplinary Studies, Other.",23064,38100,1.6906283280085197,True
Arizona State University-Downtown Phoenix,"Parks, Recreation and Leisure Studies.",20698,34900,1.702439024390244,True
Arizona State University-Downtown Phoenix,Health and Physical Education/Fitness.,20729,27900,1.3454861111111112,False
Arizona State University-Downtown Phoenix,"Science Technologies/Technicians, Other.",24315,50600,2.024,True
Arizona State University-Downtown Phoenix,Criminal Justice and Corrections.,21551,36500,1.8167338609327557,True
Arizona State University-Downtown Phoenix,Public Policy Analysis.,21434,35600,1.620465200964996,True
Arizona State University-Downtown Phoenix,Social Work.,20806,35700,1.785,True
Arizona State University-Downtown Phoenix,Health/Medical Preparatory Programs.,22833,32900,1.4648263579697243,False
Arizona State University-Downtown Phoenix,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22647,63900,2.9211428571428573,True
Arizona State University-Downtown Phoenix,"Business Administration, Management and Operations.",20076,49900,2.5881742738589213,True
Arizona State University-Downtown Phoenix,Hospitality Administration/Management.,21226,34800,1.6975609756097558,True
University of South Florida-Sarasota-Manatee,"Computer and Information Sciences, General.",24604,53800,2.267650158061117,True
University of South Florida-Sarasota-Manatee,"Teacher Education and Professional Development, Specific Levels and Methods.",21195,40000,1.922429951458644,True
University of South Florida-Sarasota-Manatee,"English Language and Literature, General.",20250,26700,1.4178747809463117,False
University of South Florida-Sarasota-Manatee,Rhetoric and Composition/Writing Studies.,20245,32400,1.717739370162231,True
University of South Florida-Sarasota-Manatee,"Liberal Arts and Sciences, General Studies and Humanities.",24893,37400,1.5914893617021275,True
University of South Florida-Sarasota-Manatee,"Biology, General.",18840,25700,1.3891891891891892,False
University of South Florida-Sarasota-Manatee,"Psychology, General.",19617,28000,1.5278005129044578,True
University of South Florida-Sarasota-Manatee,"Social Sciences, General.",24153,29000,1.1836734693877549,False
University of South Florida-Sarasota-Manatee,Criminology.,20479,31900,1.7013333333333334,True
University of South Florida-Sarasota-Manatee,Communication Disorders Sciences and Services.,18333,26100,1.5404591866847666,True
University of South Florida-Sarasota-Manatee,"Business/Commerce, General.",19815,40100,2.256612267867192,True
University of South Florida-Sarasota-Manatee,"Business Administration, Management and Operations.",17710,33200,2.177049180327869,True
University of South Florida-Sarasota-Manatee,Accounting and Related Services.,21863,44800,2.2974358974358973,True
University of South Florida-Sarasota-Manatee,Finance and Financial Management Services.,20040,41900,2.247612917068984,True
University of South Florida-Sarasota-Manatee,Hospitality Administration/Management.,17638,28500,1.9,True
University of South Florida-Sarasota-Manatee,Marketing.,17950,36200,2.1356932153392334,True
University of South Florida-Sarasota-Manatee,History.,20530,26700,1.3926559566033798,False
The King's College,"Liberal Arts and Sciences, General Studies and Humanities.",21714,38300,1.7330316742081449,True
The King's College,"Business Administration, Management and Operations.",25063,47500,1.8269230769230769,True
University of Minnesota-Rochester,"Health Services/Allied Health/Health Sciences, General.",21125,44400,1.9519915589554209,True
John Paul the Great Catholic University,Film/Video and Photographic Arts.,23212,22500,0.9184048328503204,False
Pennsylvania State University-World Campus,Agricultural Business and Management.,22508,38700,1.548,True
Pennsylvania State University-World Campus,Applied Horticulture and Horticultural Business Services.,26326,43400,1.6074074074074074,True
Pennsylvania State University-World Campus,Communication and Media Studies.,26124,31000,1.148148148148148,False
Pennsylvania State University-World Campus,Journalism.,24205,32100,1.234615384615385,False
Pennsylvania State University-World Campus,"Public Relations, Advertising, and Applied Communication.",22327,41700,1.7063589491775104,True
Pennsylvania State University-World Campus,"Communication, Journalism, and Related Programs, Other.",23241,33500,1.3153761583163186,False
Pennsylvania State University-World Campus,Information Science/Studies.,24976,59700,2.23377983985632,True
Pennsylvania State University-World Campus,Computer/Information Technology Administration and Management.,25320,65000,2.4074074074074074,True
Pennsylvania State University-World Campus,"Teacher Education and Professional Development, Specific Levels and Methods.",24261,36900,1.3666666666666667,False
Pennsylvania State University-World Campus,Mechanical Engineering.,23965,63000,2.333333333333333,True
Pennsylvania State University-World Campus,"Romance Languages, Literatures, and Linguistics.",23585,37500,1.3888888888888888,False
Pennsylvania State University-World Campus,"Human Development, Family Studies, and Related Services.",29522,28600,1.048271817615365,False
Pennsylvania State University-World Campus,Non-Professional General Legal Studies (Undergraduate).,34623,40600,1.1612275834453565,False
Pennsylvania State University-World Campus,"Liberal Arts and Sciences, General Studies and Humanities.",27583,32300,1.2760745891276866,False
Pennsylvania State University-World Campus,"Biological and Biomedical Sciences, Other.",24893,27200,1.0257957459647005,False
Pennsylvania State University-World Campus,Biological and Physical Sciences.,24563,30600,1.1505489547300345,False
Pennsylvania State University-World Campus,"Psychology, General.",26613,29100,1.0777777777777775,False
Pennsylvania State University-World Campus,Criminal Justice and Corrections.,26531,32900,1.2185185185185186,False
Pennsylvania State University-World Campus,Economics.,22821,47800,1.912,True
Pennsylvania State University-World Campus,International Relations and National Security Studies.,22263,37000,1.5257731958762886,True
Pennsylvania State University-World Campus,Political Science and Government.,25289,33700,1.2481481481481482,False
Pennsylvania State University-World Campus,"Visual and Performing Arts, General.",25257,26700,1.0220095693779905,False
Pennsylvania State University-World Campus,Communication Disorders Sciences and Services.,23483,24500,0.9423076923076924,False
Pennsylvania State University-World Campus,Health and Medical Administrative Services.,23997,43500,1.6730769230769231,True
Pennsylvania State University-World Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",21655,67800,3.153488372093024,True
Pennsylvania State University-World Campus,"Business/Commerce, General.",26884,38100,1.4111111111111112,False
Pennsylvania State University-World Campus,Accounting and Related Services.,24751,56200,2.081481481481481,True
Pennsylvania State University-World Campus,Finance and Financial Management Services.,22315,61800,2.472,True
Pennsylvania State University-World Campus,Human Resources Management and Services.,28113,49000,1.8148148148148149,True
Pennsylvania State University-World Campus,Management Sciences and Quantitative Methods.,23718,45000,1.7307692307692308,True
Pennsylvania State University-World Campus,Marketing.,23208,48900,1.8807692307692307,True
Pennsylvania State University-World Campus,History.,26327,27900,1.0333333333333334,False
Augusta University,Communication and Media Studies.,24207,26400,1.1478260869565218,False
Augusta University,"Computer and Information Sciences, General.",26371,54700,1.9192982456140348,True
Augusta University,"Teacher Education and Professional Development, Specific Levels and Methods.",26782,33000,1.199956365223083,False
Augusta University,"Biology, General.",24097,33700,1.2961538461538462,False
Augusta University,Health and Physical Education/Fitness.,24518,29800,1.49,False
Augusta University,"Psychology, General.",26568,22400,0.8615384615384616,False
Augusta University,Criminal Justice and Corrections.,26039,28700,1.0707357110878972,False
Augusta University,Social Work.,28112,24200,0.968,False
Augusta University,Sociology.,29394,26600,0.9457777777777778,False
Augusta University,Dental Support Services and Allied Professions.,18786,50100,3.34,True
Augusta University,Health and Medical Administrative Services.,23076,36100,1.444,False
Augusta University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",23756,49200,2.127567567567568,True
Augusta University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",16955,60800,4.342857142857143,True
Augusta University,"Business Administration, Management and Operations.",27602,35300,1.3074074074074074,False
Augusta University,Accounting and Related Services.,23279,44800,1.8599244405696016,True
Augusta University,Finance and Financial Management Services.,24775,36200,1.4480000000000002,False
Augusta University,Marketing.,21777,33200,1.6430763139661486,True
Augusta University,History.,26179,25200,1.1454545454545455,False
Middle Georgia State University,"Computer and Information Sciences, General.",27708,40800,1.632,True
Middle Georgia State University,"Teacher Education and Professional Development, Specific Levels and Methods.",21044,32700,1.779591836734694,True
Middle Georgia State University,"Liberal Arts and Sciences, General Studies and Humanities.",24600,23500,1.0930232558139534,False
Middle Georgia State University,"Psychology, General.",27371,28100,1.124,False
Middle Georgia State University,Criminal Justice and Corrections.,26743,24100,0.9447645928887844,False
Middle Georgia State University,Community Organization and Advocacy.,31376,25300,0.8433333333333334,False
Middle Georgia State University,Air Transportation.,25401,36800,1.4573103120544908,False
Middle Georgia State University,Health and Medical Administrative Services.,26023,28000,1.0994188785927441,False
